config_animate,config_atm,config_atmos,config_coup,config_gcc,config_gfortran,config_name,config_notes,config_oc,config_ocean,config_project,config_run,config_test,config_user,created_at,description,end__runtime,end__step,end__timestamp,end_it,end_mean_nino1+2,end_mean_nino3,end_mean_nino3.4,end_mean_nino4,end_mean_pac,end_ocean_run,end_trend_nino1+2,end_trend_nino3,end_trend_nino3.4,end_trend_nino4,end_trend_pac,name,state,tags,url
True,"{'k_days': 10, 'e_frac': 2.0, 'prcp_land': 1, 'r': 0.8, 'h_q': 1800, 'wnsp_min': 4, 'rho_00': 0.3, 'pr_max': 0.0002314814814814815, 'relative_humidity': 0.8, 'number_iterations': 50, 'height_tropopause': 15000.0, 'theta_00': 300, 'nbsq': 0.0003, 'radius_earth': 6370000.0, 'pi': 3.141592653589793, 'stefan_boltzman_const': 5.67e-08, 'sec_in_day': 86400, 'gravity': 9.8, 'temp_0_c': 273.15, 'omega_2': 0.0001454441043328608, 'latent_heat_vap': 2500000.0, 'cp_air': 1000, 'b_coeff': 0.022805635559392575, 'eps_days': 0.75, 'eps': 1.54320987654321e-05, 'eps_u': '${atm.eps}', 'eps_v': 3.08641975308642e-05, 'newtonian_cooling_coeff_k1': 2.639541152707474e-08, 'eps_p': 1.6923189988150473e-10, 'beta': 2.2832669440009544e-11, 'rho_air': 1.225, 'emmisivity': 0.97, 'p_s': 1000, 'es_0': 6.11, 'delta_temp': 1.0, 'f2': 0.05, 'a_cloud_const': 0.6, 'f1_bar': 0.39, 'u_bar': 5.0, 'temp_surface_bar': '${atm.temp_0_c} + 25', 'c_e': 0.00125, 'c_bar': 0.6, 'qlh_coeff': 3828.125, 'qlw_coeff': 5.4998999999999995e-08, 'nx': 180, 'ny': 60, 'y_north_lim': 60, 'y_south_lim': -60.0, 'dx': 2.0, 'dy': 2.0}",True,"{'c_d': 0.0014, 'rho_air': 1.225, 'iterations': 5}",gcc version 4.8.5 20150623 (Red Hat 4.8.5-44) (GCC) ,gcc version 4.8.5 20150623 (Red Hat 4.8.5-44) (GCC) ,cd_1.4,test,"{'nummode': 2, 'boundaries': 'Periodic', 'wind_clim_file': 'tau-ECMWF-clim', 'wind_file': 'tau-ECMWF', 'dq_dtemp_file': 'dQdT-sample.nc', 'dq_df_file': 'dQdf-sample.nc', 'sst_file': 'sst-ECMWF-clim.nc', 'mask_file': 'om_mask.nc', 'time_test': '2 months', 'time_spin': '20 years', 'time_diag': '2 years', 'time_run2f': '58 years', 'hcut': 5, 'tcut': 14.6, 'f1prime': -0.006}","{'tcom_name': 'tcom', 'tios2cdf_name': 'tios2cdf', 'spin': True, 'diag': True, 'ingrid': True, 'run_through': True, 'animate_qflx': True}",seager19,True,True,sdat2,2021-06-16T18:32:10,"cd_1.4
test",9605,4,1623877932,4,23.833236694335938,25.968351364135742,27.08603858947754,28.684240341186523,26.254467010498047,1408.5256369579583,0.5527055034601362,0.3507101969655824,0.3579899903177476,0.53703932178248,0.5660196713469247,cd_1.4,finished,[],https://wandb.ai/sdat2/seager19/runs/2um7xc7h
True,"{'k_days': 10, 'e_frac': 2.0, 'prcp_land': 1, 'r': 0.8, 'h_q': 1800, 'wnsp_min': 4, 'rho_00': 0.3, 'pr_max': 0.0002314814814814815, 'relative_humidity': 0.8, 'number_iterations': 50, 'height_tropopause': 15000.0, 'theta_00': 300, 'nbsq': 0.0003, 'radius_earth': 6370000.0, 'pi': 3.141592653589793, 'stefan_boltzman_const': 5.67e-08, 'sec_in_day': 86400, 'gravity': 9.8, 'temp_0_c': 273.15, 'omega_2': 0.0001454441043328608, 'latent_heat_vap': 2500000.0, 'cp_air': 1000, 'b_coeff': 0.022805635559392575, 'eps_days': 0.75, 'eps': 1.54320987654321e-05, 'eps_u': '${atm.eps}', 'eps_v': 3.08641975308642e-05, 'newtonian_cooling_coeff_k1': 2.639541152707474e-08, 'eps_p': 1.6923189988150473e-10, 'beta': 2.2832669440009544e-11, 'rho_air': 1.225, 'emmisivity': 0.97, 'p_s': 1000, 'es_0': 6.11, 'delta_temp': 1.0, 'f2': 0.05, 'a_cloud_const': 0.6, 'f1_bar': 0.39, 'u_bar': 5.0, 'temp_surface_bar': '${atm.temp_0_c} + 25', 'c_e': 0.00125, 'c_bar': 0.6, 'qlh_coeff': 3828.125, 'qlw_coeff': 5.4998999999999995e-08, 'nx': 180, 'ny': 60, 'y_north_lim': 60, 'y_south_lim': -60.0, 'dx': 2.0, 'dy': 2.0}",True,"{'c_d': 0.00225, 'rho_air': 1.225, 'iterations': 5}",gcc version 4.8.5 20150623 (Red Hat 4.8.5-44) (GCC) ,gcc version 4.8.5 20150623 (Red Hat 4.8.5-44) (GCC) ,another_full_test,test,"{'nummode': 2, 'boundaries': 'Periodic', 'wind_clim_file': 'tau-ECMWF-clim', 'wind_file': 'tau-ECMWF', 'dq_dtemp_file': 'dQdT-sample.nc', 'dq_df_file': 'dQdf-sample.nc', 'sst_file': 'sst-ECMWF-clim.nc', 'mask_file': 'om_mask.nc', 'time_test': '2 months', 'time_spin': '20 years', 'time_diag': '2 years', 'time_run2f': '58 years', 'hcut': 5, 'tcut': 14.6, 'f1prime': -0.006}","{'tcom_name': 'tcom', 'tios2cdf_name': 'tios2cdf', 'spin': True, 'diag': True, 'ingrid': True, 'run_through': True, 'animate_qflx': True}",seager19,True,True,sdat2,2021-06-15T21:41:49,"another_full_test
test",9077,4,1623802385,4,0,0,0,0,9.431544303894043,1234.4289413900115,0,0,0,0,0.33082764378133245,another_full_test,finished,[],https://wandb.ai/sdat2/seager19/runs/a20v57ti
True,"{'k_days': 10, 'e_frac': 2.0, 'prcp_land': 1, 'r': 0.8, 'h_q': 1800, 'wnsp_min': 4, 'rho_00': 0.3, 'pr_max': 0.0002314814814814815, 'relative_humidity': 0.8, 'number_iterations': 50, 'height_tropopause': 15000.0, 'theta_00': 300, 'nbsq': 0.0003, 'radius_earth': 6370000.0, 'pi': 3.141592653589793, 'stefan_boltzman_const': 5.67e-08, 'sec_in_day': 86400, 'gravity': 9.8, 'temp_0_c': 273.15, 'omega_2': 0.0001454441043328608, 'latent_heat_vap': 2500000.0, 'cp_air': 1000, 'b_coeff': 0.022805635559392575, 'eps_days': 0.75, 'eps': 1.54320987654321e-05, 'eps_u': '${atm.eps}', 'eps_v': 3.08641975308642e-05, 'newtonian_cooling_coeff_k1': 2.639541152707474e-08, 'eps_p': 1.6923189988150473e-10, 'beta': 2.2832669440009544e-11, 'rho_air': 1.225, 'emmisivity': 0.97, 'p_s': 1000, 'es_0': 6.11, 'delta_temp': 1.0, 'f2': 0.05, 'a_cloud_const': 0.6, 'f1_bar': 0.39, 'u_bar': 5.0, 'temp_surface_bar': '${atm.temp_0_c} + 25', 'c_e': 0.00125, 'c_bar': 0.6, 'qlh_coeff': 3828.125, 'qlw_coeff': 5.4998999999999995e-08, 'nx': 180, 'ny': 60, 'y_north_lim': 60, 'y_south_lim': -60.0, 'dx': 2.0, 'dy': 2.0}",True,"{'cd': 0.00225, 'rho_a': 1.225}",gcc version 4.8.5 20150623 (Red Hat 4.8.5-44) (GCC) ,gcc version 4.8.5 20150623 (Red Hat 4.8.5-44) (GCC) ,nummode_${oc.nummode}_uncoupled_test,test new atmos section,"{'nummode': 10, 'boundaries': 'Periodic', 'wind_file': 'tau-ECMWF-clim', 'mask_file': 'om_mask.nc', 'time_test': '2 months', 'time_spin': '2 months', 'time_diag': '2 years', 'time_run2f': '58 years'}","{'tcom_name': 'tcom', 'tios2cdf_name': 'tios2cdf', 'spin': True, 'diag': True, 'ingrid': True, 'run_through': True}",seager19,True,True,sdat2,2021-05-27T12:14:07,"nummode_10_uncoupled_test
test new atmos section",6917,0,1622124559,,,,,,,5147.776633918984,,,,,,nummode_10_uncoupled_test,finished,[],https://wandb.ai/sdat2/seager19/runs/2kqh6y46
True,"{'k_days': 10, 'e_frac': 2.0, 'prcp_land': 1, 'r': 0.8, 'h_q': 1800, 'wnsp_min': 4, 'rho_00': 0.3, 'pr_max': 0.0002314814814814815, 'relative_humidity': 0.8, 'number_iterations': 50, 'height_tropopause': 15000.0, 'theta_00': 300, 'nbsq': 0.0003, 'radius_earth': 6370000.0, 'pi': 3.141592653589793, 'stefan_boltzman_const': 5.67e-08, 'sec_in_day': 86400, 'gravity': 9.8, 'temp_0_c': 273.15, 'omega_2': 0.0001454441043328608, 'latent_heat_vap': 2500000.0, 'cp_air': 1000, 'b_coeff': 0.022805635559392575, 'eps_days': 0.75, 'eps': 1.54320987654321e-05, 'eps_u': '${atm.eps}', 'eps_v': 3.08641975308642e-05, 'newtonian_cooling_coeff_k1': 2.639541152707474e-08, 'eps_p': 1.6923189988150473e-10, 'beta': 2.2832669440009544e-11, 'rho_air': 1.225, 'emmisivity': 0.97, 'p_s': 1000, 'es_0': 6.11, 'delta_temp': 1.0, 'f2': 0.05, 'a_cloud_const': 0.6, 'f1_bar': 0.39, 'u_bar': 5.0, 'temp_surface_bar': '${atm.temp_0_c} + 25', 'c_e': 0.00125, 'c_bar': 0.6, 'qlh_coeff': 3828.125, 'qlw_coeff': 5.4998999999999995e-08, 'nx': 180, 'ny': 60, 'y_north_lim': 60, 'y_south_lim': -60.0, 'dx': 2.0, 'dy': 2.0}",True,"{'cd': 0.00225, 'rho_a': 1.225}",gcc version 4.8.5 20150623 (Red Hat 4.8.5-44) (GCC) ,gcc version 4.8.5 20150623 (Red Hat 4.8.5-44) (GCC) ,nummode_${oc.nummode}_uncoupled_test,test new atmos section,"{'nummode': 9, 'boundaries': 'Periodic', 'wind_file': 'tau-ECMWF-clim', 'mask_file': 'om_mask.nc', 'time_test': '2 months', 'time_spin': '2 months', 'time_diag': '2 years', 'time_run2f': '58 years'}","{'tcom_name': 'tcom', 'tios2cdf_name': 'tios2cdf', 'spin': True, 'diag': True, 'ingrid': True, 'run_through': True}",seager19,True,True,sdat2,2021-05-27T10:04:53,"nummode_9_uncoupled_test
test new atmos section",6091,0,1622115979,,,,,,,4525.170610727044,,,,,,nummode_9_uncoupled_test,finished,[],https://wandb.ai/sdat2/seager19/runs/ij6weaed
True,"{'k_days': 10, 'efrac': 2.0, 'prcp_land': 1, 'wnspmin': 4, 'r': 0.8, 'h_q': 1800, 'wnsp_min': 4, 'rho_00': 0.3, 'pr_max': 0.0002314814814814815, 'relative_humidity': 0.8, 'number_iterations': 50, 'gravity': 9.8, 'height_tropopause': 15000.0, 'theta_00': 300, 'nbsq': 0.0003, 'radius_earth': 6370000.0, 'sec_in_day': 86400, 'pi': 3.141592653589793, 'omega_2': 0.0001454441043328608, 'latent_heat_vap': 2500000.0, 'cp_air': 1000, 'b_coeff': 0.022805635559392575, 'eps_days': 0.75, 'eps': 1.54320987654321e-05, 'eps_u': '${atm.eps}', 'e_frac': 0.5, 'eps_v': 7.71604938271605e-06, 'newtonian_cooling_coeff_k1': 2.639541152707474e-08, 'eps_p': 1.6923189988150473e-10, 'beta': 2.2832669440009544e-11, 'rho_air': 1.225, 'c_e': 0.00125, 'emmisivity': 0.97, 'stefan_boltzman_const': 5.67e-08, 'p_s': 1000, 'es_0': 6.11, 'delta_temp': 1.0, 'f2': 0.05, 'a_cloud_const': 0.6, 'temp_0_c': 273.15, 'f1_bar': 0.39, 'u_bar': 5.0, 'c_bar': 0.6, 'nx': 180, 'ny': 60, 'y_north_lim': 60, 'y_south_lim': '-${atm.y_north_lim}', 'dx': 2.0, 'dy': 2.0}",True,"{'cd': 0.00225, 'rho_a': 1.225}",gcc version 4.8.5 20150623 (Red Hat 4.8.5-44) (GCC) ,gcc version 4.8.5 20150623 (Red Hat 4.8.5-44) (GCC) ,nummode_${oc.nummode}_uncoupled_test,test new atmos section,"{'nummode': 8, 'boundaries': 'Periodic', 'wind_file': 'tau-ECMWF-clim', 'mask_file': 'om_mask.nc', 'time_test': '2 months', 'time_spin': '2 months', 'time_diag': '2 years', 'time_run2f': '58 years'}","{'tcom_name': 'tcom', 'tios2cdf_name': 'tios2cdf', 'spin': True, 'diag': True, 'ingrid': True, 'run_through': True}",seager19,True,True,sdat2,2021-05-26T20:13:58,"nummode_8_uncoupled_test
test new atmos section",5246,0,1622065280,,,,,,,3929.1209382149973,,,,,,nummode_8_uncoupled_test,finished,[],https://wandb.ai/sdat2/seager19/runs/2li2388k
True,"{'k_days': 10, 'efrac': 2.0, 'prcp_land': 1, 'wnspmin': 4, 'r': 0.8, 'h_q': 1800, 'wnsp_min': 4, 'rho_00': 0.3, 'pr_max': 0.0002314814814814815, 'relative_humidity': 0.8, 'number_iterations': 50, 'gravity': 9.8, 'height_tropopause': 15000.0, 'theta_00': 300, 'nbsq': 0.0003, 'radius_earth': 6370000.0, 'sec_in_day': 86400, 'pi': 3.141592653589793, 'omega_2': 0.0001454441043328608, 'latent_heat_vap': 2500000.0, 'cp_air': 1000, 'b_coeff': 0.022805635559392575, 'eps_days': 0.75, 'eps': 1.54320987654321e-05, 'eps_u': '${atm.eps}', 'e_frac': 0.5, 'eps_v': 7.71604938271605e-06, 'newtonian_cooling_coeff_k1': 2.639541152707474e-08, 'eps_p': 1.6923189988150473e-10, 'beta': 2.2832669440009544e-11, 'rho_air': 1.225, 'c_e': 0.00125, 'emmisivity': 0.97, 'stefan_boltzman_const': 5.67e-08, 'p_s': 1000, 'es_0': 6.11, 'delta_temp': 1.0, 'f2': 0.05, 'a_cloud_const': 0.6, 'temp_0_c': 273.15, 'f1_bar': 0.39, 'u_bar': 5.0, 'c_bar': 0.6, 'nx': 180, 'ny': 60, 'y_north_lim': 60, 'y_south_lim': '-${atm.y_north_lim}', 'dx': 2.0, 'dy': 2.0}",True,"{'cd': 0.00225, 'rho_a': 1.225}",gcc version 4.8.5 20150623 (Red Hat 4.8.5-44) (GCC) ,gcc version 4.8.5 20150623 (Red Hat 4.8.5-44) (GCC) ,nummode_${oc.nummode}_uncoupled_test,test new atmos section,"{'nummode': 7, 'boundaries': 'Periodic', 'wind_file': 'tau-ECMWF-clim', 'mask_file': 'om_mask.nc', 'time_test': '2 months', 'time_spin': '2 months', 'time_diag': '2 years', 'time_run2f': '58 years'}","{'tcom_name': 'tcom', 'tios2cdf_name': 'tios2cdf', 'spin': True, 'diag': True, 'ingrid': True, 'run_through': True}",seager19,True,True,sdat2,2021-05-26T18:31:51,"nummode_7_uncoupled_test
test new atmos section",4656,0,1622058562,,,,,,,3444.5727808910015,,,,,,nummode_7_uncoupled_test,finished,[],https://wandb.ai/sdat2/seager19/runs/tgri66g5
True,"{'k_days': 10, 'efrac': 2.0, 'prcp_land': 1, 'wnspmin': 4, 'r': 0.8, 'h_q': 1800, 'wnsp_min': 4, 'rho_00': 0.3, 'pr_max': 0.0002314814814814815, 'relative_humidity': 0.8, 'number_iterations': 50, 'gravity': 9.8, 'height_tropopause': 15000.0, 'theta_00': 300, 'nbsq': 0.0003, 'radius_earth': 6370000.0, 'sec_in_day': 86400, 'pi': 3.141592653589793, 'omega_2': 0.0001454441043328608, 'latent_heat_vap': 2500000.0, 'cp_air': 1000, 'b_coeff': 0.022805635559392575, 'eps_days': 0.75, 'eps': 1.54320987654321e-05, 'eps_u': '${atm.eps}', 'e_frac': 0.5, 'eps_v': 7.71604938271605e-06, 'newtonian_cooling_coeff_k1': 2.639541152707474e-08, 'eps_p': 1.6923189988150473e-10, 'beta': 2.2832669440009544e-11, 'rho_air': 1.225, 'c_e': 0.00125, 'emmisivity': 0.97, 'stefan_boltzman_const': 5.67e-08, 'p_s': 1000, 'es_0': 6.11, 'delta_temp': 1.0, 'f2': 0.05, 'a_cloud_const': 0.6, 'temp_0_c': 273.15, 'f1_bar': 0.39, 'u_bar': 5.0, 'c_bar': 0.6, 'nx': 180, 'ny': 60, 'y_north_lim': 60, 'y_south_lim': '-${atm.y_north_lim}', 'dx': 2.0, 'dy': 2.0}",True,"{'cd': 0.00225, 'rho_a': 1.225}",gcc version 4.8.5 20150623 (Red Hat 4.8.5-44) (GCC) ,gcc version 4.8.5 20150623 (Red Hat 4.8.5-44) (GCC) ,nummode_${oc.nummode}_uncoupled_test,test new atmos section,"{'nummode': 6, 'boundaries': 'Periodic', 'wind_file': 'tau-ECMWF-clim', 'mask_file': 'om_mask.nc', 'time_test': '2 months', 'time_spin': '2 months', 'time_diag': '2 years', 'time_run2f': '58 years'}","{'tcom_name': 'tcom', 'tios2cdf_name': 'tios2cdf', 'spin': True, 'diag': True, 'ingrid': True, 'run_through': True}",seager19,True,True,sdat2,2021-05-26T16:48:17,"nummode_6_uncoupled_test
test new atmos section",4747,0,1622052440,,,,,,,3468.7198799189937,,,,,,nummode_6_uncoupled_test,finished,[],https://wandb.ai/sdat2/seager19/runs/uvcizeca
True,"{'k_days': 10, 'efrac': 2.0, 'prcp_land': 1, 'wnspmin': 4, 'r': 0.8, 'h_q': 1800, 'wnsp_min': 4, 'rho_00': 0.3, 'pr_max': 0.0002314814814814815, 'relative_humidity': 0.8, 'number_iterations': 50, 'gravity': 9.8, 'height_tropopause': 15000.0, 'theta_00': 300, 'nbsq': 0.0003, 'radius_earth': 6370000.0, 'sec_in_day': 86400, 'pi': 3.141592653589793, 'omega_2': 0.0001454441043328608, 'latent_heat_vap': 2500000.0, 'cp_air': 1000, 'b_coeff': 0.022805635559392575, 'eps_days': 0.75, 'eps': 1.54320987654321e-05, 'eps_u': '${atm.eps}', 'e_frac': 0.5, 'eps_v': 7.71604938271605e-06, 'newtonian_cooling_coeff_k1': 2.639541152707474e-08, 'eps_p': 1.6923189988150473e-10, 'beta': 2.2832669440009544e-11, 'rho_air': 1.225, 'c_e': 0.00125, 'emmisivity': 0.97, 'stefan_boltzman_const': 5.67e-08, 'p_s': 1000, 'es_0': 6.11, 'delta_temp': 1.0, 'f2': 0.05, 'a_cloud_const': 0.6, 'temp_0_c': 273.15, 'f1_bar': 0.39, 'u_bar': 5.0, 'c_bar': 0.6, 'nx': 180, 'ny': 60, 'y_north_lim': 60, 'y_south_lim': '-${atm.y_north_lim}', 'dx': 2.0, 'dy': 2.0}",True,"{'cd': 0.00225, 'rho_a': 1.225}",gcc version 4.8.5 20150623 (Red Hat 4.8.5-44) (GCC) ,gcc version 4.8.5 20150623 (Red Hat 4.8.5-44) (GCC) ,nummode_${oc.nummode}_uncoupled_test,test new atmos section,"{'nummode': 5, 'boundaries': 'Periodic', 'wind_file': 'tau-ECMWF-clim', 'mask_file': 'om_mask.nc', 'time_test': '2 months', 'time_spin': '2 months', 'time_diag': '2 years', 'time_run2f': '58 years'}","{'tcom_name': 'tcom', 'tios2cdf_name': 'tios2cdf', 'spin': True, 'diag': True, 'ingrid': True, 'run_through': True}",seager19,True,True,sdat2,2021-05-26T13:39:30,"nummode_5_uncoupled_test
test new atmos section",,,,,,,,,,,,,,,,nummode_5_uncoupled_test,crashed,[],https://wandb.ai/sdat2/seager19/runs/23p1xft9
True,"{'k_days': 10, 'efrac': 2.0, 'prcp_land': 1, 'wnspmin': 4, 'r': 0.8, 'h_q': 1800, 'wnsp_min': 4, 'rho_00': 0.3, 'pr_max': 0.0002314814814814815, 'relative_humidity': 0.8, 'number_iterations': 50, 'gravity': 9.8, 'height_tropopause': 15000.0, 'theta_00': 300, 'nbsq': 0.0003, 'radius_earth': 6370000.0, 'sec_in_day': 86400, 'pi': 3.141592653589793, 'omega_2': 0.0001454441043328608, 'latent_heat_vap': 2500000.0, 'cp_air': 1000, 'b_coeff': 0.022805635559392575, 'eps_days': 0.75, 'eps': 1.54320987654321e-05, 'eps_u': '${atm.eps}', 'e_frac': 0.5, 'eps_v': 7.71604938271605e-06, 'newtonian_cooling_coeff_k1': 2.639541152707474e-08, 'eps_p': 1.6923189988150473e-10, 'beta': 2.2832669440009544e-11, 'rho_air': 1.225, 'c_e': 0.00125, 'emmisivity': 0.97, 'stefan_boltzman_const': 5.67e-08, 'p_s': 1000, 'es_0': 6.11, 'delta_temp': 1.0, 'f2': 0.05, 'a_cloud_const': 0.6, 'temp_0_c': 273.15, 'f1_bar': 0.39, 'u_bar': 5.0, 'c_bar': 0.6, 'nx': 180, 'ny': 60, 'y_north_lim': 60, 'y_south_lim': '-${atm.y_north_lim}', 'dx': 2.0, 'dy': 2.0}",True,"{'cd': 0.00225, 'rho_a': 1.225}",gcc version 4.8.5 20150623 (Red Hat 4.8.5-44) (GCC) ,gcc version 4.8.5 20150623 (Red Hat 4.8.5-44) (GCC) ,nummode_${oc.nummode}_uncoupled_test,test new atmos section,"{'nummode': 4, 'boundaries': 'Periodic', 'wind_file': 'tau-ECMWF-clim', 'mask_file': 'om_mask.nc', 'time_test': '2 months', 'time_spin': '2 months', 'time_diag': '2 years', 'time_run2f': '58 years'}","{'tcom_name': 'tcom', 'tios2cdf_name': 'tios2cdf', 'spin': True, 'diag': True, 'ingrid': True, 'run_through': True}",seager19,True,True,sdat2,2021-05-26T12:15:09,"nummode_4_uncoupled_test
test new atmos section",3389,0,1622034694,,,,,,,2641.4500270090066,,,,,,nummode_4_uncoupled_test,finished,[],https://wandb.ai/sdat2/seager19/runs/1yxbh6hx
True,"{'k_days': 10, 'efrac': 2.0, 'prcp_land': 1, 'wnspmin': 4, 'r': 0.8, 'h_q': 1800, 'wnsp_min': 4, 'rho_00': 0.3, 'pr_max': 0.0002314814814814815, 'relative_humidity': 0.8, 'number_iterations': 50, 'gravity': 9.8, 'height_tropopause': 15000.0, 'theta_00': 300, 'nbsq': 0.0003, 'radius_earth': 6370000.0, 'sec_in_day': 86400, 'pi': 3.141592653589793, 'omega_2': 0.0001454441043328608, 'latent_heat_vap': 2500000.0, 'cp_air': 1000, 'b_coeff': 0.022805635559392575, 'eps_days': 0.75, 'eps': 1.54320987654321e-05, 'eps_u': '${atm.eps}', 'e_frac': 0.5, 'eps_v': 7.71604938271605e-06, 'newtonian_cooling_coeff_k1': 2.639541152707474e-08, 'eps_p': 1.6923189988150473e-10, 'beta': 2.2832669440009544e-11, 'rho_air': 1.225, 'c_e': 0.00125, 'emmisivity': 0.97, 'stefan_boltzman_const': 5.67e-08, 'p_s': 1000, 'es_0': 6.11, 'delta_temp': 1.0, 'f2': 0.05, 'a_cloud_const': 0.6, 'temp_0_c': 273.15, 'f1_bar': 0.39, 'u_bar': 5.0, 'c_bar': 0.6, 'nx': 180, 'ny': 60, 'y_north_lim': 60, 'y_south_lim': '-${atm.y_north_lim}', 'dx': 2.0, 'dy': 2.0}",True,"{'cd': 0.00225, 'rho_a': 1.225}",gcc version 4.8.5 20150623 (Red Hat 4.8.5-44) (GCC) ,gcc version 4.8.5 20150623 (Red Hat 4.8.5-44) (GCC) ,nummode_${oc.nummode}_uncoupled_test,test new atmos section,"{'nummode': 3, 'boundaries': 'Periodic', 'wind_file': 'tau-ECMWF-clim', 'mask_file': 'om_mask.nc', 'time_test': '2 months', 'time_spin': '2 months', 'time_diag': '2 years', 'time_run2f': '58 years'}","{'tcom_name': 'tcom', 'tios2cdf_name': 'tios2cdf', 'spin': True, 'diag': True, 'ingrid': True, 'run_through': True}",seager19,True,True,sdat2,2021-05-26T11:00:58,"nummode_3_uncoupled_test
test new atmos section",2757,0,1622029610,,,,,,,2098.2206076779985,,,,,,nummode_3_uncoupled_test,finished,[],https://wandb.ai/sdat2/seager19/runs/ktv69jq0
True,"{'k_days': 10, 'efrac': 2.0, 'prcp_land': 1, 'wnspmin': 4, 'r': 0.8, 'h_q': 1800, 'wnsp_min': 4, 'rho_00': 0.3, 'pr_max': 0.0002314814814814815, 'relative_humidity': 0.8, 'number_iterations': 50, 'gravity': 9.8, 'height_tropopause': 15000.0, 'theta_00': 300, 'nbsq': 0.0003, 'radius_earth': 6370000.0, 'sec_in_day': 86400, 'pi': 3.141592653589793, 'omega_2': 0.0001454441043328608, 'latent_heat_vap': 2500000.0, 'cp_air': 1000, 'b_coeff': 0.022805635559392575, 'eps_days': 0.75, 'eps': 1.54320987654321e-05, 'eps_u': '${atm.eps}', 'e_frac': 0.5, 'eps_v': 7.71604938271605e-06, 'newtonian_cooling_coeff_k1': 2.639541152707474e-08, 'eps_p': 1.6923189988150473e-10, 'beta': 2.2832669440009544e-11, 'rho_air': 1.225, 'c_e': 0.00125, 'emmisivity': 0.97, 'stefan_boltzman_const': 5.67e-08, 'p_s': 1000, 'es_0': 6.11, 'delta_temp': 1.0, 'f2': 0.05, 'a_cloud_const': 0.6, 'temp_0_c': 273.15, 'f1_bar': 0.39, 'u_bar': 5.0, 'c_bar': 0.6, 'nx': 180, 'ny': 60, 'y_north_lim': 60, 'y_south_lim': '-${atm.y_north_lim}', 'dx': 2.0, 'dy': 2.0}",True,"{'cd': 0.00225, 'rho_a': 1.225}",gcc version 4.8.5 20150623 (Red Hat 4.8.5-44) (GCC) ,gcc version 4.8.5 20150623 (Red Hat 4.8.5-44) (GCC) ,nummode_${oc.nummode}_uncoupled_test,test new atmos section,"{'nummode': 2, 'boundaries': 'Periodic', 'wind_file': 'tau-ECMWF-clim', 'mask_file': 'om_mask.nc', 'time_test': '2 months', 'time_spin': '2 months', 'time_diag': '2 years', 'time_run2f': '58 years'}","{'tcom_name': 'tcom', 'tios2cdf_name': 'tios2cdf', 'spin': True, 'diag': True, 'ingrid': True, 'run_through': True}",seager19,True,True,sdat2,2021-05-26T09:55:42,"nummode_2_uncoupled_test
test new atmos section",2177,0,1622025114,,,,,,,1640.786252616992,,,,,,nummode_2_uncoupled_test,finished,[],https://wandb.ai/sdat2/seager19/runs/2a81t6ek
True,"{'k_days': 10, 'efrac': 2.0, 'prcp_land': 1, 'wnspmin': 4, 'r': 0.8, 'h_q': 1800, 'wnsp_min': 4, 'rho_00': 0.3, 'pr_max': 0.0002314814814814815, 'relative_humidity': 0.8, 'number_iterations': 50, 'gravity': 9.8, 'height_tropopause': 15000.0, 'theta_00': 300, 'nbsq': 0.0003, 'radius_earth': 6370000.0, 'sec_in_day': 86400, 'pi': 3.141592653589793, 'omega_2': 0.0001454441043328608, 'latent_heat_vap': 2500000.0, 'cp_air': 1000, 'b_coeff': 0.022805635559392575, 'eps_days': 0.75, 'eps': 1.54320987654321e-05, 'eps_u': '${atm.eps}', 'e_frac': 0.5, 'eps_v': 7.71604938271605e-06, 'newtonian_cooling_coeff_k1': 2.639541152707474e-08, 'eps_p': 1.6923189988150473e-10, 'beta': 2.2832669440009544e-11, 'rho_air': 1.225, 'c_e': 0.00125, 'emmisivity': 0.97, 'stefan_boltzman_const': 5.67e-08, 'p_s': 1000, 'es_0': 6.11, 'delta_temp': 1.0, 'f2': 0.05, 'a_cloud_const': 0.6, 'temp_0_c': 273.15, 'f1_bar': 0.39, 'u_bar': 5.0, 'c_bar': 0.6, 'nx': 180, 'ny': 60, 'y_north_lim': 60, 'y_south_lim': '-${atm.y_north_lim}', 'dx': 2.0, 'dy': 2.0}",True,"{'cd': 0.00225, 'rho_a': 1.225}",gcc version 4.8.5 20150623 (Red Hat 4.8.5-44) (GCC) ,gcc version 4.8.5 20150623 (Red Hat 4.8.5-44) (GCC) ,nummode_${oc.nummode}_uncoupled_test,test new atmos section,"{'nummode': 1, 'boundaries': 'Periodic', 'wind_file': 'tau-ECMWF-clim', 'mask_file': 'om_mask.nc', 'time_test': '2 months', 'time_spin': '2 months', 'time_diag': '2 years', 'time_run2f': '58 years'}","{'tcom_name': 'tcom', 'tios2cdf_name': 'tios2cdf', 'spin': True, 'diag': True, 'ingrid': True, 'run_through': True}",seager19,True,True,sdat2,2021-05-26T08:59:28,"nummode_1_uncoupled_test
test new atmos section",1560,0,1622021125,,,,,,,1225.6663067650225,,,,,,nummode_1_uncoupled_test,finished,[],https://wandb.ai/sdat2/seager19/runs/3v29gwo6
