,tags,url,name,state,created_at,description,end__step,end_coupling_video_pac_mask_land,end_final_nino_graph,end_coupling_video,end__runtime,end__timestamp,config_oc,config_atm,config_gcc,config_run,config_coup,config_name,config_test,config_user,config_atmos,config_notes,config_ocean,config_animate,config_project,config_gfortran,end_trend_pac,end_trend_nino1+2,end_mean_pac,end_mean_nino3,end_mean_nino1+2,end_trend_nino4,end_mean_nino4,end_it,end_trend_nino3.4,end_trend_nino3,end_ocean_run,end_mean_nino3.4
test new atmos section",0.0,,,,6917.0,1622124559.0,"{'nummode': 10, 'boundaries': 'Periodic', 'wind_file': 'tau-ECMWF-clim', 'mask_file': 'om_mask.nc', 'time_test': '2 months', 'time_spin': '2 months', 'time_diag': '2 years', 'time_run2f': '58 years'}","{'k_days': 10, 'e_frac': 2.0, 'prcp_land': 1, 'r': 0.8, 'h_q': 1800, 'wnsp_min': 4, 'rho_00': 0.3, 'pr_max': 0.0002314814814814815, 'relative_humidity': 0.8, 'number_iterations': 50, 'height_tropopause': 15000.0, 'theta_00': 300, 'nbsq': 0.0003, 'radius_earth': 6370000.0, 'pi': 3.141592653589793, 'stefan_boltzman_const': 5.67e-08, 'sec_in_day': 86400, 'gravity': 9.8, 'temp_0_c': 273.15, 'omega_2': 0.0001454441043328608, 'latent_heat_vap': 2500000.0, 'cp_air': 1000, 'b_coeff': 0.022805635559392575, 'eps_days': 0.75, 'eps': 1.54320987654321e-05, 'eps_u': '${atm.eps}', 'eps_v': 3.08641975308642e-05, 'newtonian_cooling_coeff_k1': 2.639541152707474e-08, 'eps_p': 1.6923189988150473e-10, 'beta': 2.2832669440009544e-11, 'rho_air': 1.225, 'emmisivity': 0.97, 'p_s': 1000, 'es_0': 6.11, 'delta_temp': 1.0, 'f2': 0.05, 'a_cloud_const': 0.6, 'f1_bar': 0.39, 'u_bar': 5.0, 'temp_surface_bar': '${atm.temp_0_c} + 25', 'c_e': 0.00125, 'c_bar': 0.6, 'qlh_coeff': 3828.125, 'qlw_coeff': 5.4998999999999995e-08, 'nx': 180, 'ny': 60, 'y_north_lim': 60, 'y_south_lim': -60.0, 'dx': 2.0, 'dy': 2.0}",gcc version 4.8.5 20150623 (Red Hat 4.8.5-44) (GCC) ,True,"{'cd': 0.00225, 'rho_a': 1.225}",nummode_${oc.nummode}_uncoupled_test,True,sdat2,True,test new atmos section,"{'tcom_name': 'tcom', 'tios2cdf_name': 'tios2cdf', 'spin': True, 'diag': True, 'ingrid': True, 'run_through': True}",True,seager19,gcc version 4.8.5 20150623 (Red Hat 4.8.5-44) (GCC) ,,,,,,,,,,,5147.776633918984,
14,[],https://wandb.ai/sdat2/seager19/runs/ij6weaed,nummode_9_uncoupled_test,finished,2021-05-27T10:04:53,"nummode_9_uncoupled_test
test new atmos section",0.0,,,,6091.0,1622115979.0,"{'nummode': 9, 'boundaries': 'Periodic', 'wind_file': 'tau-ECMWF-clim', 'mask_file': 'om_mask.nc', 'time_test': '2 months', 'time_spin': '2 months', 'time_diag': '2 years', 'time_run2f': '58 years'}","{'k_days': 10, 'e_frac': 2.0, 'prcp_land': 1, 'r': 0.8, 'h_q': 1800, 'wnsp_min': 4, 'rho_00': 0.3, 'pr_max': 0.0002314814814814815, 'relative_humidity': 0.8, 'number_iterations': 50, 'height_tropopause': 15000.0, 'theta_00': 300, 'nbsq': 0.0003, 'radius_earth': 6370000.0, 'pi': 3.141592653589793, 'stefan_boltzman_const': 5.67e-08, 'sec_in_day': 86400, 'gravity': 9.8, 'temp_0_c': 273.15, 'omega_2': 0.0001454441043328608, 'latent_heat_vap': 2500000.0, 'cp_air': 1000, 'b_coeff': 0.022805635559392575, 'eps_days': 0.75, 'eps': 1.54320987654321e-05, 'eps_u': '${atm.eps}', 'eps_v': 3.08641975308642e-05, 'newtonian_cooling_coeff_k1': 2.639541152707474e-08, 'eps_p': 1.6923189988150473e-10, 'beta': 2.2832669440009544e-11, 'rho_air': 1.225, 'emmisivity': 0.97, 'p_s': 1000, 'es_0': 6.11, 'delta_temp': 1.0, 'f2': 0.05, 'a_cloud_const': 0.6, 'f1_bar': 0.39, 'u_bar': 5.0, 'temp_surface_bar': '${atm.temp_0_c} + 25', 'c_e': 0.00125, 'c_bar': 0.6, 'qlh_coeff': 3828.125, 'qlw_coeff': 5.4998999999999995e-08, 'nx': 180, 'ny': 60, 'y_north_lim': 60, 'y_south_lim': -60.0, 'dx': 2.0, 'dy': 2.0}",gcc version 4.8.5 20150623 (Red Hat 4.8.5-44) (GCC) ,True,"{'cd': 0.00225, 'rho_a': 1.225}",nummode_${oc.nummode}_uncoupled_test,True,sdat2,True,test new atmos section,"{'tcom_name': 'tcom', 'tios2cdf_name': 'tios2cdf', 'spin': True, 'diag': True, 'ingrid': True, 'run_through': True}",True,seager19,gcc version 4.8.5 20150623 (Red Hat 4.8.5-44) (GCC) ,,,,,,,,,,,4525.170610727044,
15,[],https://wandb.ai/sdat2/seager19/runs/2li2388k,nummode_8_uncoupled_test,finished,2021-05-26T20:13:58,"nummode_8_uncoupled_test
test new atmos section",0.0,,,,5246.0,1622065280.0,"{'nummode': 8, 'boundaries': 'Periodic', 'wind_file': 'tau-ECMWF-clim', 'mask_file': 'om_mask.nc', 'time_test': '2 months', 'time_spin': '2 months', 'time_diag': '2 years', 'time_run2f': '58 years'}","{'k_days': 10, 'efrac': 2.0, 'prcp_land': 1, 'wnspmin': 4, 'r': 0.8, 'h_q': 1800, 'wnsp_min': 4, 'rho_00': 0.3, 'pr_max': 0.0002314814814814815, 'relative_humidity': 0.8, 'number_iterations': 50, 'gravity': 9.8, 'height_tropopause': 15000.0, 'theta_00': 300, 'nbsq': 0.0003, 'radius_earth': 6370000.0, 'sec_in_day': 86400, 'pi': 3.141592653589793, 'omega_2': 0.0001454441043328608, 'latent_heat_vap': 2500000.0, 'cp_air': 1000, 'b_coeff': 0.022805635559392575, 'eps_days': 0.75, 'eps': 1.54320987654321e-05, 'eps_u': '${atm.eps}', 'e_frac': 0.5, 'eps_v': 7.71604938271605e-06, 'newtonian_cooling_coeff_k1': 2.639541152707474e-08, 'eps_p': 1.6923189988150473e-10, 'beta': 2.2832669440009544e-11, 'rho_air': 1.225, 'c_e': 0.00125, 'emmisivity': 0.97, 'stefan_boltzman_const': 5.67e-08, 'p_s': 1000, 'es_0': 6.11, 'delta_temp': 1.0, 'f2': 0.05, 'a_cloud_const': 0.6, 'temp_0_c': 273.15, 'f1_bar': 0.39, 'u_bar': 5.0, 'c_bar': 0.6, 'nx': 180, 'ny': 60, 'y_north_lim': 60, 'y_south_lim': '-${atm.y_north_lim}', 'dx': 2.0, 'dy': 2.0}",gcc version 4.8.5 20150623 (Red Hat 4.8.5-44) (GCC) ,True,"{'cd': 0.00225, 'rho_a': 1.225}",nummode_${oc.nummode}_uncoupled_test,True,sdat2,True,test new atmos section,"{'tcom_name': 'tcom', 'tios2cdf_name': 'tios2cdf', 'spin': True, 'diag': True, 'ingrid': True, 'run_through': True}",True,seager19,gcc version 4.8.5 20150623 (Red Hat 4.8.5-44) (GCC) ,,,,,,,,,,,3929.1209382149973,
16,[],https://wandb.ai/sdat2/seager19/runs/tgri66g5,nummode_7_uncoupled_test,finished,2021-05-26T18:31:51,"nummode_7_uncoupled_test
test new atmos section",0.0,,,,4656.0,1622058562.0,"{'nummode': 7, 'boundaries': 'Periodic', 'wind_file': 'tau-ECMWF-clim', 'mask_file': 'om_mask.nc', 'time_test': '2 months', 'time_spin': '2 months', 'time_diag': '2 years', 'time_run2f': '58 years'}","{'k_days': 10, 'efrac': 2.0, 'prcp_land': 1, 'wnspmin': 4, 'r': 0.8, 'h_q': 1800, 'wnsp_min': 4, 'rho_00': 0.3, 'pr_max': 0.0002314814814814815, 'relative_humidity': 0.8, 'number_iterations': 50, 'gravity': 9.8, 'height_tropopause': 15000.0, 'theta_00': 300, 'nbsq': 0.0003, 'radius_earth': 6370000.0, 'sec_in_day': 86400, 'pi': 3.141592653589793, 'omega_2': 0.0001454441043328608, 'latent_heat_vap': 2500000.0, 'cp_air': 1000, 'b_coeff': 0.022805635559392575, 'eps_days': 0.75, 'eps': 1.54320987654321e-05, 'eps_u': '${atm.eps}', 'e_frac': 0.5, 'eps_v': 7.71604938271605e-06, 'newtonian_cooling_coeff_k1': 2.639541152707474e-08, 'eps_p': 1.6923189988150473e-10, 'beta': 2.2832669440009544e-11, 'rho_air': 1.225, 'c_e': 0.00125, 'emmisivity': 0.97, 'stefan_boltzman_const': 5.67e-08, 'p_s': 1000, 'es_0': 6.11, 'delta_temp': 1.0, 'f2': 0.05, 'a_cloud_const': 0.6, 'temp_0_c': 273.15, 'f1_bar': 0.39, 'u_bar': 5.0, 'c_bar': 0.6, 'nx': 180, 'ny': 60, 'y_north_lim': 60, 'y_south_lim': '-${atm.y_north_lim}', 'dx': 2.0, 'dy': 2.0}",gcc version 4.8.5 20150623 (Red Hat 4.8.5-44) (GCC) ,True,"{'cd': 0.00225, 'rho_a': 1.225}",nummode_${oc.nummode}_uncoupled_test,True,sdat2,True,test new atmos section,"{'tcom_name': 'tcom', 'tios2cdf_name': 'tios2cdf', 'spin': True, 'diag': True, 'ingrid': True, 'run_through': True}",True,seager19,gcc version 4.8.5 20150623 (Red Hat 4.8.5-44) (GCC) ,,,,,,,,,,,3444.5727808910015,
17,[],https://wandb.ai/sdat2/seager19/runs/uvcizeca,nummode_6_uncoupled_test,finished,2021-05-26T16:48:17,"nummode_6_uncoupled_test
test new atmos section",0.0,,,,4747.0,1622052440.0,"{'nummode': 6, 'boundaries': 'Periodic', 'wind_file': 'tau-ECMWF-clim', 'mask_file': 'om_mask.nc', 'time_test': '2 months', 'time_spin': '2 months', 'time_diag': '2 years', 'time_run2f': '58 years'}","{'k_days': 10, 'efrac': 2.0, 'prcp_land': 1, 'wnspmin': 4, 'r': 0.8, 'h_q': 1800, 'wnsp_min': 4, 'rho_00': 0.3, 'pr_max': 0.0002314814814814815, 'relative_humidity': 0.8, 'number_iterations': 50, 'gravity': 9.8, 'height_tropopause': 15000.0, 'theta_00': 300, 'nbsq': 0.0003, 'radius_earth': 6370000.0, 'sec_in_day': 86400, 'pi': 3.141592653589793, 'omega_2': 0.0001454441043328608, 'latent_heat_vap': 2500000.0, 'cp_air': 1000, 'b_coeff': 0.022805635559392575, 'eps_days': 0.75, 'eps': 1.54320987654321e-05, 'eps_u': '${atm.eps}', 'e_frac': 0.5, 'eps_v': 7.71604938271605e-06, 'newtonian_cooling_coeff_k1': 2.639541152707474e-08, 'eps_p': 1.6923189988150473e-10, 'beta': 2.2832669440009544e-11, 'rho_air': 1.225, 'c_e': 0.00125, 'emmisivity': 0.97, 'stefan_boltzman_const': 5.67e-08, 'p_s': 1000, 'es_0': 6.11, 'delta_temp': 1.0, 'f2': 0.05, 'a_cloud_const': 0.6, 'temp_0_c': 273.15, 'f1_bar': 0.39, 'u_bar': 5.0, 'c_bar': 0.6, 'nx': 180, 'ny': 60, 'y_north_lim': 60, 'y_south_lim': '-${atm.y_north_lim}', 'dx': 2.0, 'dy': 2.0}",gcc version 4.8.5 20150623 (Red Hat 4.8.5-44) (GCC) ,True,"{'cd': 0.00225, 'rho_a': 1.225}",nummode_${oc.nummode}_uncoupled_test,True,sdat2,True,test new atmos section,"{'tcom_name': 'tcom', 'tios2cdf_name': 'tios2cdf', 'spin': True, 'diag': True, 'ingrid': True, 'run_through': True}",True,seager19,gcc version 4.8.5 20150623 (Red Hat 4.8.5-44) (GCC) ,,,,,,,,,,,3468.7198799189937,
18,[],https://wandb.ai/sdat2/seager19/runs/23p1xft9,nummode_5_uncoupled_test,crashed,2021-05-26T13:39:30,"nummode_5_uncoupled_test
test new atmos section",,,,,,,"{'nummode': 5, 'boundaries': 'Periodic', 'wind_file': 'tau-ECMWF-clim', 'mask_file': 'om_mask.nc', 'time_test': '2 months', 'time_spin': '2 months', 'time_diag': '2 years', 'time_run2f': '58 years'}","{'k_days': 10, 'efrac': 2.0, 'prcp_land': 1, 'wnspmin': 4, 'r': 0.8, 'h_q': 1800, 'wnsp_min': 4, 'rho_00': 0.3, 'pr_max': 0.0002314814814814815, 'relative_humidity': 0.8, 'number_iterations': 50, 'gravity': 9.8, 'height_tropopause': 15000.0, 'theta_00': 300, 'nbsq': 0.0003, 'radius_earth': 6370000.0, 'sec_in_day': 86400, 'pi': 3.141592653589793, 'omega_2': 0.0001454441043328608, 'latent_heat_vap': 2500000.0, 'cp_air': 1000, 'b_coeff': 0.022805635559392575, 'eps_days': 0.75, 'eps': 1.54320987654321e-05, 'eps_u': '${atm.eps}', 'e_frac': 0.5, 'eps_v': 7.71604938271605e-06, 'newtonian_cooling_coeff_k1': 2.639541152707474e-08, 'eps_p': 1.6923189988150473e-10, 'beta': 2.2832669440009544e-11, 'rho_air': 1.225, 'c_e': 0.00125, 'emmisivity': 0.97, 'stefan_boltzman_const': 5.67e-08, 'p_s': 1000, 'es_0': 6.11, 'delta_temp': 1.0, 'f2': 0.05, 'a_cloud_const': 0.6, 'temp_0_c': 273.15, 'f1_bar': 0.39, 'u_bar': 5.0, 'c_bar': 0.6, 'nx': 180, 'ny': 60, 'y_north_lim': 60, 'y_south_lim': '-${atm.y_north_lim}', 'dx': 2.0, 'dy': 2.0}",gcc version 4.8.5 20150623 (Red Hat 4.8.5-44) (GCC) ,True,"{'cd': 0.00225, 'rho_a': 1.225}",nummode_${oc.nummode}_uncoupled_test,True,sdat2,True,test new atmos section,"{'tcom_name': 'tcom', 'tios2cdf_name': 'tios2cdf', 'spin': True, 'diag': True, 'ingrid': True, 'run_through': True}",True,seager19,gcc version 4.8.5 20150623 (Red Hat 4.8.5-44) (GCC) ,,,,,,,,,,,,
19,[],https://wandb.ai/sdat2/seager19/runs/1yxbh6hx,nummode_4_uncoupled_test,finished,2021-05-26T12:15:09,"nummode_4_uncoupled_test
test new atmos section",0.0,,,,3389.0,1622034694.0,"{'nummode': 4, 'boundaries': 'Periodic', 'wind_file': 'tau-ECMWF-clim', 'mask_file': 'om_mask.nc', 'time_test': '2 months', 'time_spin': '2 months', 'time_diag': '2 years', 'time_run2f': '58 years'}","{'k_days': 10, 'efrac': 2.0, 'prcp_land': 1, 'wnspmin': 4, 'r': 0.8, 'h_q': 1800, 'wnsp_min': 4, 'rho_00': 0.3, 'pr_max': 0.0002314814814814815, 'relative_humidity': 0.8, 'number_iterations': 50, 'gravity': 9.8, 'height_tropopause': 15000.0, 'theta_00': 300, 'nbsq': 0.0003, 'radius_earth': 6370000.0, 'sec_in_day': 86400, 'pi': 3.141592653589793, 'omega_2': 0.0001454441043328608, 'latent_heat_vap': 2500000.0, 'cp_air': 1000, 'b_coeff': 0.022805635559392575, 'eps_days': 0.75, 'eps': 1.54320987654321e-05, 'eps_u': '${atm.eps}', 'e_frac': 0.5, 'eps_v': 7.71604938271605e-06, 'newtonian_cooling_coeff_k1': 2.639541152707474e-08, 'eps_p': 1.6923189988150473e-10, 'beta': 2.2832669440009544e-11, 'rho_air': 1.225, 'c_e': 0.00125, 'emmisivity': 0.97, 'stefan_boltzman_const': 5.67e-08, 'p_s': 1000, 'es_0': 6.11, 'delta_temp': 1.0, 'f2': 0.05, 'a_cloud_const': 0.6, 'temp_0_c': 273.15, 'f1_bar': 0.39, 'u_bar': 5.0, 'c_bar': 0.6, 'nx': 180, 'ny': 60, 'y_north_lim': 60, 'y_south_lim': '-${atm.y_north_lim}', 'dx': 2.0, 'dy': 2.0}",gcc version 4.8.5 20150623 (Red Hat 4.8.5-44) (GCC) ,True,"{'cd': 0.00225, 'rho_a': 1.225}",nummode_${oc.nummode}_uncoupled_test,True,sdat2,True,test new atmos section,"{'tcom_name': 'tcom', 'tios2cdf_name': 'tios2cdf', 'spin': True, 'diag': True, 'ingrid': True, 'run_through': True}",True,seager19,gcc version 4.8.5 20150623 (Red Hat 4.8.5-44) (GCC) ,,,,,,,,,,,2641.4500270090066,
20,[],https://wandb.ai/sdat2/seager19/runs/ktv69jq0,nummode_3_uncoupled_test,finished,2021-05-26T11:00:58,"nummode_3_uncoupled_test
test new atmos section",0.0,,,,2757.0,1622029610.0,"{'nummode': 3, 'boundaries': 'Periodic', 'wind_file': 'tau-ECMWF-clim', 'mask_file': 'om_mask.nc', 'time_test': '2 months', 'time_spin': '2 months', 'time_diag': '2 years', 'time_run2f': '58 years'}","{'k_days': 10, 'efrac': 2.0, 'prcp_land': 1, 'wnspmin': 4, 'r': 0.8, 'h_q': 1800, 'wnsp_min': 4, 'rho_00': 0.3, 'pr_max': 0.0002314814814814815, 'relative_humidity': 0.8, 'number_iterations': 50, 'gravity': 9.8, 'height_tropopause': 15000.0, 'theta_00': 300, 'nbsq': 0.0003, 'radius_earth': 6370000.0, 'sec_in_day': 86400, 'pi': 3.141592653589793, 'omega_2': 0.0001454441043328608, 'latent_heat_vap': 2500000.0, 'cp_air': 1000, 'b_coeff': 0.022805635559392575, 'eps_days': 0.75, 'eps': 1.54320987654321e-05, 'eps_u': '${atm.eps}', 'e_frac': 0.5, 'eps_v': 7.71604938271605e-06, 'newtonian_cooling_coeff_k1': 2.639541152707474e-08, 'eps_p': 1.6923189988150473e-10, 'beta': 2.2832669440009544e-11, 'rho_air': 1.225, 'c_e': 0.00125, 'emmisivity': 0.97, 'stefan_boltzman_const': 5.67e-08, 'p_s': 1000, 'es_0': 6.11, 'delta_temp': 1.0, 'f2': 0.05, 'a_cloud_const': 0.6, 'temp_0_c': 273.15, 'f1_bar': 0.39, 'u_bar': 5.0, 'c_bar': 0.6, 'nx': 180, 'ny': 60, 'y_north_lim': 60, 'y_south_lim': '-${atm.y_north_lim}', 'dx': 2.0, 'dy': 2.0}",gcc version 4.8.5 20150623 (Red Hat 4.8.5-44) (GCC) ,True,"{'cd': 0.00225, 'rho_a': 1.225}",nummode_${oc.nummode}_uncoupled_test,True,sdat2,True,test new atmos section,"{'tcom_name': 'tcom', 'tios2cdf_name': 'tios2cdf', 'spin': True, 'diag': True, 'ingrid': True, 'run_through': True}",True,seager19,gcc version 4.8.5 20150623 (Red Hat 4.8.5-44) (GCC) ,,,,,,,,,,,2098.2206076779985,
21,[],https://wandb.ai/sdat2/seager19/runs/2a81t6ek,nummode_2_uncoupled_test,finished,2021-05-26T09:55:42,"nummode_2_uncoupled_test
test new atmos section",0.0,,,,2177.0,1622025114.0,"{'nummode': 2, 'boundaries': 'Periodic', 'wind_file': 'tau-ECMWF-clim', 'mask_file': 'om_mask.nc', 'time_test': '2 months', 'time_spin': '2 months', 'time_diag': '2 years', 'time_run2f': '58 years'}","{'k_days': 10, 'efrac': 2.0, 'prcp_land': 1, 'wnspmin': 4, 'r': 0.8, 'h_q': 1800, 'wnsp_min': 4, 'rho_00': 0.3, 'pr_max': 0.0002314814814814815, 'relative_humidity': 0.8, 'number_iterations': 50, 'gravity': 9.8, 'height_tropopause': 15000.0, 'theta_00': 300, 'nbsq': 0.0003, 'radius_earth': 6370000.0, 'sec_in_day': 86400, 'pi': 3.141592653589793, 'omega_2': 0.0001454441043328608, 'latent_heat_vap': 2500000.0, 'cp_air': 1000, 'b_coeff': 0.022805635559392575, 'eps_days': 0.75, 'eps': 1.54320987654321e-05, 'eps_u': '${atm.eps}', 'e_frac': 0.5, 'eps_v': 7.71604938271605e-06, 'newtonian_cooling_coeff_k1': 2.639541152707474e-08, 'eps_p': 1.6923189988150473e-10, 'beta': 2.2832669440009544e-11, 'rho_air': 1.225, 'c_e': 0.00125, 'emmisivity': 0.97, 'stefan_boltzman_const': 5.67e-08, 'p_s': 1000, 'es_0': 6.11, 'delta_temp': 1.0, 'f2': 0.05, 'a_cloud_const': 0.6, 'temp_0_c': 273.15, 'f1_bar': 0.39, 'u_bar': 5.0, 'c_bar': 0.6, 'nx': 180, 'ny': 60, 'y_north_lim': 60, 'y_south_lim': '-${atm.y_north_lim}', 'dx': 2.0, 'dy': 2.0}",gcc version 4.8.5 20150623 (Red Hat 4.8.5-44) (GCC) ,True,"{'cd': 0.00225, 'rho_a': 1.225}",nummode_${oc.nummode}_uncoupled_test,True,sdat2,True,test new atmos section,"{'tcom_name': 'tcom', 'tios2cdf_name': 'tios2cdf', 'spin': True, 'diag': True, 'ingrid': True, 'run_through': True}",True,seager19,gcc version 4.8.5 20150623 (Red Hat 4.8.5-44) (GCC) ,,,,,,,,,,,1640.786252616992,
22,[],https://wandb.ai/sdat2/seager19/runs/3v29gwo6,nummode_1_uncoupled_test,finished,2021-05-26T08:59:28,"nummode_1_uncoupled_test
test new atmos section",0.0,,,,1560.0,1622021125.0,"{'nummode': 1, 'boundaries': 'Periodic', 'wind_file': 'tau-ECMWF-clim', 'mask_file': 'om_mask.nc', 'time_test': '2 months', 'time_spin': '2 months', 'time_diag': '2 years', 'time_run2f': '58 years'}","{'k_days': 10, 'efrac': 2.0, 'prcp_land': 1, 'wnspmin': 4, 'r': 0.8, 'h_q': 1800, 'wnsp_min': 4, 'rho_00': 0.3, 'pr_max': 0.0002314814814814815, 'relative_humidity': 0.8, 'number_iterations': 50, 'gravity': 9.8, 'height_tropopause': 15000.0, 'theta_00': 300, 'nbsq': 0.0003, 'radius_earth': 6370000.0, 'sec_in_day': 86400, 'pi': 3.141592653589793, 'omega_2': 0.0001454441043328608, 'latent_heat_vap': 2500000.0, 'cp_air': 1000, 'b_coeff': 0.022805635559392575, 'eps_days': 0.75, 'eps': 1.54320987654321e-05, 'eps_u': '${atm.eps}', 'e_frac': 0.5, 'eps_v': 7.71604938271605e-06, 'newtonian_cooling_coeff_k1': 2.639541152707474e-08, 'eps_p': 1.6923189988150473e-10, 'beta': 2.2832669440009544e-11, 'rho_air': 1.225, 'c_e': 0.00125, 'emmisivity': 0.97, 'stefan_boltzman_const': 5.67e-08, 'p_s': 1000, 'es_0': 6.11, 'delta_temp': 1.0, 'f2': 0.05, 'a_cloud_const': 0.6, 'temp_0_c': 273.15, 'f1_bar': 0.39, 'u_bar': 5.0, 'c_bar': 0.6, 'nx': 180, 'ny': 60, 'y_north_lim': 60, 'y_south_lim': '-${atm.y_north_lim}', 'dx': 2.0, 'dy': 2.0}",gcc version 4.8.5 20150623 (Red Hat 4.8.5-44) (GCC) ,True,"{'cd': 0.00225, 'rho_a': 1.225}",nummode_${oc.nummode}_uncoupled_test,True,sdat2,True,test new atmos section,"{'tcom_name': 'tcom', 'tios2cdf_name': 'tios2cdf', 'spin': True, 'diag': True, 'ingrid': True, 'run_through': True}",True,seager19,gcc version 4.8.5 20150623 (Red Hat 4.8.5-44) (GCC) ,,,,,,,,,,,1225.6663067650225,
